"","label","latitude","longitude"
"53494","ITDCO",43.9,7.95
"53495","ITDDC",44.15,12.18
"53496","ITDDE",45.65,9.92
"53497","ITDDG",45.47,10.53
"53498","ITDDI",46.32,9.42
"53499","ITDDR",44.57,8.02
"53500","ITDEG",44.45,8.32
"53501","ITDEI",44.13,11.15
"53502","ITDEL",45.42,10.07
"53503","ITDEN",46.27,11.05
"53504","ITDER",46.33,11.07
"53505","ITDES",45.62,9.22
"53506","ITDEX",44.97,9.83
"53507","ITDGD",46,96.17
"53508","ITDGG",46.02,13.47
"53509","ITDGI",40.28,9.58
"53510","ITDGN",44.53,7.93
"53511","ITDGO",46.12,9.27
"53512","ITDI2",43.93,8.03
"53513","ITDI3",41.57,14.75
"53514","ITDIA",39.68,15.82
"53515","ITDIC",45.2,7.62
"53516","ITDID",44.65,8.02
"53517","ITDIG",46.08,12.93
"53518","ITDIM",41.7,15
"53519","ITDIO",45.47,10.03
"53520","ITDIP",45.32,11.87
"53521","ITDIT",39.13,16.32
"53522","ITDL5",45.77,9.33
"53523","ITDLA",41.93,14.63
"53524","ITDLC",45.6,10.85
"53525","ITDLE",45.32,10.5
"53526","ITDLL",44.85,11.07
"53527","ITDLN",38.23,15.92
"53528","ITDLO",45.67,9.48
"53529","ITDLP",41.32,13.98
"53530","ITDMP",39.33,8.9
"53531","ITDMR",43.9,8.07
"53532","ITDNA",45.6,8.05
"53533","ITDNO",45.77,13.58
"53534","ITDNR",44.47,7.37
"53535","ITDO3",46.15,9.32
"53536","ITDOD",45.32,11.27
"53537","ITDOO",44.77,11.33
"53538","ITDOR",39.73,16.35
"53539","ITDR9",45.78,9.63
"53540","ITDRA",44.47,12.28
"53541","ITDRG",44.55,11.45
"53542","ITDRO",45.13,8.95
"53543","ITDRR",45.25,11.83
"53544","ITDRS",45.37,9.33
"53545","ITDRZ",45.13,10.3
"53546","ITDSD",46.6,12.48
"53547","ITDSL",44.95,10.65
"53548","ITDSN",45.27,8.35
"53549","ITDSO",45.4,10.92
"53550","ITDSP",43.92,8.07
"53551","ITDSS",45.63,12.23
"53552","ITDUB",42.4,12.57
"53553","ITDUG",41.13,14.45
"53554","ITDUT",42.98,12.42
"53555","ITDVA",38.05,12.62
"53556","ITDVR",45.37,9.53
"53557","ITDVV",45.12,10.25
"53558","ITDVX",45.98,12.45
"53559","ITDZA",44.37,11.62
"53560","ITDZO",45.82,9
"53561","ITDZR",45.4,8.08
"53562","ITEA9",43.83,11.02
"53563","ITEAG",45.73,9.2
"53564","ITEAL",45.98,11.08
"53565","ITEAN",45.58,8.22
"53566","ITEAT",45.58,9.07
"53567","ITEAZ",44.83,11.03
"53568","ITEBO",45.43,9.08
"53569","ITECA",45.48,11.43
"53570","ITECM",44.78,11.13
"53571","ITECO",43.13,12.28
"53572","ITEDE",45.92,11.3
"53573","ITEDL",46.18,10.32
"53574","ITEDM",41.63,14.33
"53575","ITEDO",44.73,7.95
"53576","ITEEC",41.18,14.25
"53577","ITEEE",42.67,11.1
"53578","ITEER",40.43,17.72
"53579","ITEFA",42.9,12.65
"53580","ITEGA",46.32,11.27
"53581","ITEGG",45.68,12.63
"53582","ITEGI",40.73,14.6
"53583","ITEGL",45.67,10.4
"53584","ITEGO",45.57,9.77
"53585","ITEGV",42.82,13.7
"53586","ITEIO",45.75,8.3
"53587","ITEL2",42.52,13.97
"53588","ITELA",43.33,11.03
"53589","ITELC",41.68,14.33
"53590","ITELE",44.72,10.12
"53591","ITELI",45,11.37
"53592","ITELL",43.73,11.47
"53593","ITELM",39.27,9.05
"53594","ITELN",45.18,11.72
"53595","ITELO",44.78,8.18
"53596","ITELS",45.9,9.17
"53597","ITELT",42.77,13.67
"53598","ITELV",44.6,10.77
"53599","ITEMA",43.8,11.07
"53600","ITEMI",44.58,8.2
"53601","ITEMO",43.33,12.83
"53602","ITEMS",46.63,11.13
"53603","ITEND",45.8,96.5
"53604","ITENE",45.78,9.82
"53605","ITENG",45.4,9.68
"53606","ITENI",44.42,9.2
"53607","ITENL",45.37,10.22
"53608","ITENM",46.33,11.25
"53609","ITENN",45.97,9.18
"53610","ITEOB",44.8,7.82
"53611","ITEPM",41.18,14.17
"53612","ITEPO",45.82,9.27
"53613","ITER2",38.03,12.58
"53614","ITER3",41.1,14.12
"53615","ITER8",44.72,7.68
"53616","ITERA",45.7,9.42
"53617","ITERE",45.63,12.08
"53618","ITERM",45.6,8.95
"53619","ITERO",45.5,9.07
"53620","ITERR",40.48,16.45
"53621","ITERT",45.87,9.98
"53622","ITESA",45.25,10.57
"53623","ITESE",45.6,11.1
"53624","ITESN",45.92,10.23
"53625","ITESO",45.58,9.98
"53626","ITESP",45.58,9.67
"53627","ITESS",45.65,8.5
"53628","ITETA",41.55,12.97
"53629","ITETC",44.05,7.93
"53630","ITETO",46,10.35
"53631","ITETR",45.72,9.87
"53632","ITETT",44.88,8.68
"53633","ITEVA",44.38,8.03
"53634","ITEVC",45.68,8.25
"53635","ITEVE",45.35,9.62
"53636","ITEVI",45.75,12.1
"53637","ITEVR",45.63,11
"53638","ITEXO",45.12,8.78
"53639","ITEZE",45.15,11.12
"53640","ITEZO",45.65,10.2
"53641","ITEZZ",44.82,11
"53642","ITF8T",41.62,13.57
"53643","ITFA9",46.48,11.3
"53644","ITFAB",42.87,12.02
"53645","ITFAC",45.42,12.03
"53646","ITFAG",45.67,8.87
"53647","ITFAI",40.87,14.73
"136910","ITFAL",43.6376,13.38342
"53648","ITFAO",43.83,13.02
"53649","ITFAR",46.12,12.32
"53650","ITFAS",46.52,11.5
"53651","ITFAU",43.57,10.5
"53652","ITFAV",37.93,12.33
"53653","ITFB2",45.73,9.23
"53654","ITFBC",44.87,10.8
"53655","ITFBN",43.72,10.98
"53656","ITFBS",44.72,8.73
"53657","ITFBZ",42.25,14.48
"53658","ITFCD",44.55,11.38
"53659","ITFCE",45.35,7.58
"53660","ITFCM",43.75,10.98
"53661","ITFCN",43.58,11.9
"53662","ITFCO",41.77,12.23
"53663","ITFCS",45.48,9.75
"53664","ITFCV",41.92,15.8
"53665","ITFDA",37.9,15.13
"53666","ITFDB",44.05,10.47
"53667","ITFDC",43.25,11.82
"53668","ITFDG",39.98,8.8
"53669","ITFDM",43.95,10.17
"53670","ITFDN",38.48,15.92
"53671","ITFDO",43.3,12.77
"53672","ITFDS",37.78,15.2
"53673","ITFEL",45.77,11.77
"53674","ITFEN",45.6,8.73
"53675","ITFER",43.15,13.72
"53676","ITFET",45.68,13.82
"53677","ITFF3",42.23,12.73
"53678","ITFFC",37.73,15.13
"53679","ITFFF",44.15,11.98
"53680","ITFFG",41.3,16.07
"53681","ITFFI",45.2,9.5
"53682","ITFFL",37.12,14.93
"53683","ITFFN",41.82,13.12
"53684","ITFFO",41.1,15.45
"53685","ITFFR",44.35,8.32
"53686","ITFFT",40.52,17.58
"53687","ITFG2",43.65,11.43
"53688","ITFGD",45.55,9.53
"53689","ITFGE",41.85,12.2
"53690","ITFGG",45.42,17.38
"53691","ITFGL",45.43,8.28
"53692","ITFGO",45.92,12.48
"53693","ITFGR",42.72,11.17
"53694","ITFGZ",45.27,7.82
"53695","ITFIA",42.17,12.58
"53696","ITFIC",40.77,14.78
"53697","ITFIL",45.63,9.53
"53698","ITFIN",45.75,9.05
"53699","ITFIR",45.8,9.83
"53700","ITFIS",42.2,12.73
"53701","ITFIZ",45.35,9.2
"53702","ITFJA",40.12,18.2
"53703","ITFLA",45.68,11.67
"53704","ITFLI",42.95,12.7
"53705","ITFLL",43.13,11.75
"53706","ITFLN",45.95,12.12
"53707","ITFLS",40.65,8.65
"53708","ITFLT",45.3,7.75
"53709","ITFLZ",45.48,10.2
"53710","ITFMB",44.18,10.65
"53711","ITFMC",43.53,11.25
"53712","ITFMD",44.53,10.82
"53713","ITFME",42.42,14.28
"53714","ITFML",42.07,12.4
"53715","ITFMR",45.22,9.77
"53716","ITFN4",45.98,12.33
"53717","ITFNC",46.12,11.22
"53718","ITFND",41.35,13.42
"53719","ITFNI",41.7,13.25
"53720","ITFNL",44.17,8.33
"53721","ITFNN",40.12,9.25
"53722","ITFNS",41.15,14.67
"53723","ITFNT",45.63,8.47
"53724","ITFNZ",44.93,9.92
"53725","ITFOD",45.78,12.88
"53726","ITFOI",44.5,10.83
"53727","ITFOL",42.92,10.75
"53728","ITFOM",41.25,13.62
"53729","ITFOO",44.83,10.28
"53730","ITFOQ",45.45,9.8
"53731","ITFOR",37.98,12.42
"53732","ITFOS",43.68,12.8
"53733","ITFOT",45.28,7.67
"53734","ITFOV",41.02,15.02
"53735","ITFOZ",45.9,11.63
"53736","ITFQS",40.85,8.82
"53737","ITFR2",45,8.17
"53738","ITFR9",40.43,17.47
"53739","ITFRD",40.73,13.85
"53740","ITFRE",42.2,14.35
"53741","ITFRG",43.33,10.87
"53742","ITFRI",45.5,10.15
"53743","ITFRM",46.07,12.02
"53744","ITFRN",43.1,13.47
"53745","ITFRP",45.03,11.63
"53746","ITFRS",40.08,16.2
"53747","ITFRT",42.85,12.35
"53748","ITFRV",45.55,8.45
"53749","ITFSA",45.42,12.23
"53750","ITFSC",45.33,9.77
"53751","ITFSD",45.03,9.82
"53752","ITFSE",45.23,10.32
"53753","ITFSG",45.9,12.12
"53754","ITFSI",44.68,9.42
"53755","ITFSL",43.8,11.28
"53756","ITFSN",44.3,10.57
"53757","ITFSO",46.15,9.73
"53758","ITFSQ",45.05,8.68
"53759","ITFST",44.63,10.98
"53760","ITFSU",46.15,13.33
"53761","ITFTA",45.83,12.43
"53762","ITFTL",42.62,12.78
"53763","ITFTM",40.93,14.27
"53764","ITFTN",44.75,8.42
"53765","ITFTT",43.63,12.9
"53766","ITFTV",45.63,11.75
"53767","ITFU9",41.03,14.85
"53768","ITFUB",45.97,8.43
"53769","ITFUG",41.8,13.22
"53770","ITFUI",38.1,15.12
"53771","ITFUK",45.72,9.25
"53772","ITFUL",42.83,12.07
"53773","ITFUM",45.55,10.88
"53774","ITFUN",44.58,11.37
"53775","ITFUO",40.65,14.85
"53776","ITFUR",40.62,14.53
"53777","ITFUS",44.47,11.97
"53778","ITFVD",43.62,11.47
"53779","ITFVF",41.35,14.98
"53780","ITFVG",45.98,13.47
"53781","ITFVI",45.75,11.53
"53782","ITFVO",44.85,10.15
"53783","ITFVV",46.17,11.23
"53784","ITFVZ",44.23,10.12
"53785","ITFXO",45.38,12.05
"53786","ITFZE",45.87,12.17
"53787","ITFZI",44.42,12.2
"53788","ITFZL",45.72,11.98
"53789","ITFZN",45.78,11.87
"53790","ITFZO",46.02,11.8
"53791","ITG2Z",43.1,13.6
"53792","ITG3G",45.75,12.92
"53793","ITG9C",37.98,13.33
"53794","ITGA8",45.78,8.82
"53795","ITGAA",45.8,9.4
"53796","ITGAC",38.27,16.22
"53797","ITGAD",41.4,15.02
"53798","ITGAE",41.2,13.58
"53799","ITGAG",45.53,8.07
"53800","ITGAI",41,9.62
"53801","ITGAL",40.05,17.98
"53802","ITGAM",45.25,8.85
"53803","ITGAN",45,8.73
"53804","ITGAP",43.08,13.48
"53805","ITGAR",45.68,10.18
"53806","ITGAS",44.2,8.03
"53807","ITGAT",44.1,12.38
"53808","ITGAX",45.43,10.88
"53809","ITGAZ",45.77,8.82
"53810","ITGBB",45.68,8.92
"53811","ITGBC",45.3,10.15
"53812","ITGBI",43.53,10.95
"53813","ITGBL",45.47,11.33
"53814","ITGBN",41.7,15.73
"53815","ITGBO",45.15,8.2
"53816","ITGBR",45.42,12.15
"53817","ITGBT",44.12,12.32
"53818","ITGBZ",44.95,7.5
"53819","ITGCC",39.7,8.83
"53820","ITGCI",42.73,11.13
"53821","ITGCL",41.33,13.95
"53822","ITGCN",45.18,12
"53823","ITGCO",45.7,8.52
"53824","ITGCS",45.82,10.12
"53825","ITGCT",42.9,12.55
"53826","ITGCV",45.33,7.8
"53827","ITGCZ",44.93,10.52
"53828","ITGD8",42.67,11.87
"53829","ITGDA",40.98,14.23
"53830","ITGDC",40.78,16.9
"53831","ITGDD",45.1,8.63
"53832","ITGDL",40.83,16.02
"53833","ITGDN",46.28,9.35
"53834","ITGDO",46.07,11.1
"53835","ITGDR",41.7,12.68
"53836","ITGDS",45.67,9.88
"53837","ITGDT",43.13,13.57
"53838","ITGDU",42.83,12.58
"53839","ITGDV",45.57,10.7
"53840","ITGDX",39.83,18.37
"53841","ITGDZ",45.88,13.5
"53842","ITGEA",37.07,14.25
"53843","ITGEC",45.72,8.65
"53844","ITGED",44.97,9.55
"53845","ITGEG",39.7,9.1
"53846","ITGEI",45.65,9.32
"53847","ITGEO",43.52,10.57
"53848","ITGER",44.88,9.95
"53849","ITGEU",46.03,9.2
"53850","ITGEX",45.75,7.03
"53851","ITGFD",45.9,11.02
"53852","ITGG5",43.52,12.15
"53853","ITGGA",44.98,9.68
"53854","ITGGB",45.83,8.68
"53855","ITGGC",45.8,13.43
"53856","ITGGD",45.98,13.58
"53857","ITGGE",40.38,16.15
"53858","ITGGG",44.17,10.4
"53859","ITGGI",45.4,9.03
"53860","ITGGM",44.18,10.93
"53861","ITGGN",46.02,11.63
"53862","ITGGO",45.68,10.67
"53863","ITGGR",44.65,7.97
"53864","ITGGT",37.4,13.7
"53865","ITGGV",45.48,8.48
"53866","ITGGX",44.98,10.43
"53867","ITGGZ",45.53,9.4
"53868","ITGHE",45.45,12.25
"53869","ITGHI",45.42,10.23
"53870","ITGHJ",40.93,14.75
"53871","ITGHM",45.6,8.42
"53872","ITGHN",45.43,10.07
"53873","ITGHO",44.62,10.27
"53874","ITGI2",39.07,8.63
"53875","ITGIA",37.82,15.27
"53876","ITGIF",38.82,16.42
"53877","ITGIL",45.03,9.18
"53878","ITGIN",40.58,16.75
"53879","ITGIO",44.98,9.93
"53880","ITGIR",37.72,15.18
"53881","ITGIS",46.83,11.95
"53882","ITGIT",38.42,15.9
"53883","ITGIU",40.93,14.2
"53884","ITGL5",39.23,9.5
"53885","ITGLA",44.72,11.55
"53886","ITGLB",45.9,8.67
"53887","ITGLC",45.18,8.9
"53888","ITGLD",45.33,11.3
"53889","ITGLE",45.48,8.7
"53890","ITGLG",45.53,8.38
"53891","ITGLI",40.38,9.6
"53892","ITGLJ",44.35,9.15
"53893","ITGLM",45.67,8.88
"53894","ITGLN",42.65,12.2
"53895","ITGLO",46.17,9.37
"53896","ITGLP",43.33,12.73
"53897","ITGLR",45.5,11.25
"53898","ITGLT",44.9,10.63
"53899","ITGLV",42.63,11.85
"53900","ITGLW",45.78,8.77
"53901","ITGMA",43.97,12.77
"53902","ITGMC",42,12.72
"53903","ITGMD",45.63,9.87
"53904","ITGMI",45.88,8.67
"53905","ITGML",42.35,14.3
"53906","ITGMM",46,12.87
"53907","ITGMN",42.62,12.55
"53908","ITGMO",45.52,11.67
"53909","ITGMR",45.1,8.42
"53910","ITGMT",45.77,9.3
"53911","ITGNA",46,8.73
"53912","ITGNC",45.32,9.02
"53913","ITGND",45.82,9.88
"53914","ITGNE",43.17,10.6
"53915","ITGNG",40.82,16.42
"53916","ITGNI",44.77,7.73
"53917","ITGNL",44.58,7.65
"53918","ITGNN",45.18,9.35
"53919","ITGNP",40.28,15.88
"53920","ITGNR",45.05,11.87
"53921","ITGNS",45.7,13.7
"53922","ITGNV",44.65,7.98
"53923","ITGNZ",46.67,10.55
"53924","ITGO2",42.88,11.27
"53925","ITGO3",42.78,11.18
"53926","ITGOA",44.42,8.95
"53927","ITGOE",45.7,9.72
"53928","ITGOG",45.23,8.68
"53929","ITGOI",45.25,10.67
"53930","ITGOK",44.75,10.28
"53931","ITGOL",45.82,10.47
"53932","ITGOM",45.78,12.55
"53933","ITGON",39.5,8.67
"53934","ITGOO",44.85,12.3
"53935","ITGOQ",45.73,8.87
"53936","ITGOV",40.88,14.53
"53937","ITGOZ",45.58,9.48
"53938","ITGPD",45.15,10.12
"53939","ITGPL",45.17,7.5
"53940","ITGPP",44.82,9.73
"53941","ITGPR",42.35,10.92
"53942","ITGR6",45.83,12.83
"53943","ITGRA",45.65,9.72
"53944","ITGRB",45.57,9.07
"53945","ITGRC",45.17,8.98
"53946","ITGRD",45.68,13.38
"53947","ITGRE",45.83,8.72
"53948","ITGRI",45.87,12.47
"53949","ITGRL",45.72,8.42
"53950","ITGRM",45.8,12.17
"53951","ITGRN",45.77,9.03
"53952","ITGRO",45.73,9.92
"53953","ITGRR",37.3,13.78
"53954","ITGRS",42.75,11.1
"53955","ITGRT",40.53,17.43
"53956","ITGRU",41.05,16.68
"53957","ITGRV",44.97,8.75
"53958","ITGS5",45.88,13.23
"53959","ITGS6",45.72,7.28
"53960","ITGSA",45.68,9.2
"53961","ITGSB",45.57,9.73
"53962","ITGSF",41.25,14.58
"53963","ITGSG",45.68,8.33
"53964","ITGSL",45,9.62
"53965","ITGSN",43.72,11.28
"53966","ITGSO",45.13,7.82
"53967","ITGSR",42.92,10.9
"53968","ITGSS",45.58,10.15
"53969","ITGST",45.38,9.42
"53970","ITGSU",45.93,12.4
"53971","ITGSV",43.38,10.43
"53972","ITGSZ",43.92,11.62
"53973","ITGTD",43.23,12.78
"53974","ITGTE",45.67,8.78
"53975","ITGTF",41.78,12.67
"53976","ITGTG",44,11.92
"53977","ITGTL",45.28,10.27
"53978","ITGTM",42.98,13.85
"53979","ITGTN",40.17,18.17
"53980","ITGTO",44.7,10.88
"53981","ITGTR",45.2,10.15
"53982","ITGTT",45.6,11.72
"53983","ITGU2",40.4,17.95
"53984","ITGUB",43.35,12.57
"53985","ITGUG",41.92,14.92
"53986","ITGUI",42.75,13.97
"53987","ITGUL",44.43,10.97
"53988","ITGUM",43.8,10.52
"53989","ITGUN",40.4,15.1
"53990","ITGUO",41.8,13.32
"53991","ITGUR",42.18,14.22
"53992","ITGUT",43.58,10.4
"53993","ITGUU",37.97,13.18
"53994","ITGUZ",45.32,10.58
"53995","ITGVA",45.03,7.35
"53996","ITGVC",45.07,10.37
"53997","ITGVN",44.8,8.08
"53998","ITGVO",45.58,10.43
"53999","ITGVP",40.73,14.93
"54000","ITGVQ",40.7,14.98
"54001","ITGVR",45.75,9.88
"54002","ITGVS",45.38,9
"54003","ITGVV",40.97,14.78
"54004","ITGVX",44.3,11.67
"54005","ITGVZ",41.18,16.67
"54006","ITGXG",42.93,11.55
"54007","ITGZC",45.47,11.7
"54008","ITGZE",46.58,11.2
"54009","ITGZG",44.95,10.82
"54010","ITGZI",45.78,9.82
"54011","ITGZM",44.25,11.15
"54012","ITGZP",45.57,11.7
"54013","ITGZQ",45.17,10.88
"54014","ITGZS",42.08,12.27
"54015","ITGZT",45.3,11.73
"54016","ITGZV",45.13,11.07
"54017","ITGZZ",45.07,10.58
"54018","ITHEN",45.78,9.42
"54019","ITHGA",42.6,12.18
"54020","ITHHR",44.85,8.33
"54021","ITHIA",43.55,12.05
"54022","ITHJ9",40.33,15.07
"54023","ITHJT",46.12,9.47
"54024","ITHMF",44.67,10.22
"54025","ITHON",45.62,7.73
"54026","ITHOS",42.22,14.28
"54027","ITHRG",44.7,10.42
"54028","ITHRV",43.6,13.32
"54029","ITIAE",45.47,9.6
"54030","ITIAG",45.88,12.5
"54031","ITIAN",43.82,10.72
"54032","ITIAO",42.58,11.52
"54033","ITIAP",46.45,11.25
"54034","ITIAR",45.73,12.58
"54035","ITIBI",45.63,13.05
"54036","ITIBL",44.53,11.3
"54037","ITIBM",46.18,9.67
"54038","ITIBN",45.57,8.63
"54039","ITIBO",44.62,11.37
"54040","ITICA",41.63,12.47
"54041","ITICC",45.42,9.7
"54042","ITICE",44.52,11.82
"54043","ITICF",45.62,9.98
"54044","ITICH",41.9,15.9
"54045","ITICL",40.85,14.35
"54046","ITICM",45.75,11.8
"54047","ITICN",44.92,7.43
"54048","ITICR",45.47,8.07
"54049","ITICS",45.07,10.62
"54050","ITICT",45.13,10.28
"54051","ITICV",45.18,9.98
"54052","ITICZ",45.83,8.73
"54053","ITIDC",44.65,8.95
"54054","ITIDF",38.2,13.25
"54055","ITIDG",42.37,10.9
"54056","ITIDI",45.33,9.35
"54057","ITIDO",45.73,10.45
"54058","ITIDS",45.27,11
"54059","ITIEN",45.93,10.3
"54060","ITIEO",45.65,10.05
"54061","ITIES",40.67,14.73
"54062","ITIEV",45.77,10.73
"54063","ITIFC",44.82,12.1
"54064","ITIGA",45.32,7.98
"54065","ITIGE",44.43,7.92
"54066","ITIGG",45.03,9.23
"54067","ITIGI",45.42,10.78
"54068","ITIGL",44.63,7.67
"54069","ITIGN",48.3,8.02
"54070","ITIGO",45.7,11.68
"54071","ITIGP",44.75,10.12
"54072","ITIGV",41.02,15.1
"54073","ITIIA",43.83,10.47
"54074","ITIIC",46.15,9.5
"54075","ITIIG",45.02,9.22
"54076","ITIIO",45.13,7.52
"54077","ITIIP",42.95,13.55
"54078","ITILA",45.47,11.17
"54079","ITILL",40.53,15.13
"54080","ITILP",46.05,9.42
"54081","ITIM5",44.07,7.87
"54082","ITIMD",42.65,13.92
"54083","ITIMM",44.77,7.93
"54084","ITIMO",45.63,10.1
"54085","ITIMP",43.88,8.05
"54086","ITIMQ",42.38,10.73
"54087","ITIMT",44.78,11.78
"54088","ITINA",48.78,11.25
"54089","ITINC",44.82,8.38
"54090","ITINI",45.93,13.25
"54091","ITINO",45.85,8.83
"54092","ITIOA",43.3,13.73
"54093","ITIOC",45.52,10.88
"54094","ITIOI",40.65,14.63
"54095","ITION",45.67,10.33
"54096","ITIOQ",44.33,11.45
"54097","ITIOR",45.67,9.82
"54098","ITIPA",43.68,11.25
"54099","ITIPE",45.53,8.05
"54100","ITIPM",44.57,9.82
"54101","ITIPO",44.88,7.27
"54102","ITIPP",41.62,13.43
"54103","ITIPR",45.27,8.47
"54104","ITIRN",45.72,9.7
"54105","ITIRO",45.77,9.32
"54106","ITIRR",43.08,11.53
"54107","ITIRZ",45.28,11.17
"54108","ITISB",37.12,15.25
"54109","ITISE",41.58,14.3
"54110","ITISH",40.73,13.95
"54111","ITISI",38.15,13.1
"54112","ITISL",45,12
"54113","ITISM",43.22,11.42
"54114","ITISN",41.05,8.27
"54115","ITISO",44.07,10.03
"54116","ITISR",45.82,8.62
"54117","ITISV",45.63,11.43
"54118","ITIT4",40.12,16.22
"54119","ITIT5",43.53,10.53
"54120","ITIT9",41.33,14.5
"54121","ITITA",44.9,9.98
"54122","ITITI",45.75,13.63
"54123","ITITP",45.53,9.03
"54124","ITITR",41.28,13.53
"54125","ITITT",44.85,10.63
"54126","ITITV",45.9,10.83
"54127","ITITY",44.62,7.93
"54128","ITIUD",45.93,13.33
"54129","ITIUL",44.9,10.98
"54130","ITIVA",43.67,11.45
"54131","ITIVD",44.52,8.87
"54132","ITIVG",45.73,9.23
"54133","ITIVM",45.73,8.77
"54134","ITIVO",45.52,8.85
"54135","ITIVR",45.47,7.87
"54136","ITIVV",45.42,11.13
"54137","ITIZA",45.53,9.47
"54138","ITIZN",45.35,9.75
"54139","ITIZO",45.78,8.73
"54140","ITIZZ",40.02,18.33
"54141","ITJCE",42.28,14.32
"54142","ITJES",43.52,13.23
"54143","ITJIO",44.82,8.35
"54144","ITJLO",45.53,12.65
"54145","ITJQU",45,9.15
"54146","ITJSA",44.48,7.9
"54147","ITJZU",39.78,9.52
"54148","ITKAT",40.15,15.22
"54149","ITKDA",45.57,9.53
"54150","ITKDF",44.58,10.83
"54151","ITKGI",43.55,12.65
"54152","ITKMR",43.93,10.3
"54153","ITKMT",42.73,10.37
"54154","ITKNS",42.28,14.3
"54155","ITKNV",37.57,14.68
"54156","ITL2Z",45.45,10.02
"54157","ITL3Z",45.28,11.62
"54158","ITL5O",46.02,10.98
"54159","ITL6C",44.92,9.1
"54160","ITL6E",45.48,11.6
"54161","ITL8D",38.55,15.97
"54162","ITL9V",41.33,13.1
"54163","ITLA2",40.98,14.95
"54164","ITLA6",43.82,10.88
"54165","ITLA7",42.43,13.98
"54166","ITLAA",43.5,11.7
"54167","ITLAC",41.05,15.42
"54168","ITLAD",41.93,12.08
"54169","ITLAE",40.75,13.9
"54170","ITLAG",40.12,15.77
"54171","ITLAI",40.08,16.02
"54172","ITLAN",43.98,10.73
"54173","ITLAO",45.18,11.3
"54174","ITLAQ",42.37,13.37
"54175","ITLAS",46.62,10.7
"54176","ITLAT",40.55,17.72
"54177","ITLAV",46.13,11.12
"54178","ITLAW",44.3,9.33
"54179","ITLAZ",46.05,9.15
"54180","ITLBA",44.7,8.02
"54181","ITLBG",45.75,9.23
"54182","ITLBI",45.65,9.25
"54183","ITLBM",45.3,7.22
"54184","ITLBO",41.78,12.88
"54185","ITLBS",45.77,9.12
"54186","ITLC4",43.58,11.63
"54187","ITLCA",45.77,9.02
"54188","ITLCD",46.48,12.43
"54189","ITLCE",40.27,18.05
"54190","ITLCI",42.23,14.38
"54191","ITLCM",45.68,8.98
"54192","ITLCR",45.32,9.13
"54193","ITLCS",45.17,7.52
"54194","ITLCZ",40.12,18.28
"54195","ITLDA",44.13,12.07
"54196","ITLDC",44.53,10.9
"54197","ITLDE",44.67,12.23
"54198","ITLDG",45.6,11.5
"54199","ITLDL",45.47,10.57
"54200","ITLDM",41.97,13.47
"54201","ITLDN",45.07,11.6
"54202","ITLDO",45.3,9.25
"54203","ITLDR",45.4,11.17
"54204","ITLDS",44.75,10.92
"54205","ITLEA",39.82,15.78
"54206","ITLEC",39.8,18.35
"54207","ITLED",45.88,10.73
"54208","ITLEG",44.68,10.9
"54209","ITLEI",45.18,7.72
"54210","ITLEM",40.32,18.1
"54211","ITLEN",44.17,9.63
"54212","ITLEO",45.58,8.18
"54213","ITLER",44.07,9.92
"54214","ITLES",41.87,15.35
"54215","ITLET",45.28,9.35
"54216","ITLEV",37.98,12.33
"54217","ITLFF",45.8,9.87
"54218","ITLFI",43.85,11.57
"54219","ITLFM",37.92,12.87
"54220","ITLFO",44.62,7.97
"54221","ITLG4",45.28,8.35
"54222","ITLGA",44.95,7.67
"54223","ITLGB",44.65,10.3
"54224","ITLGC",44.63,7.55
"54225","ITLGD",46.68,11.12
"54226","ITLGE",46.27,12.28
"54227","ITLGG",44.33,8.55
"54228","ITLGI",45.88,8.62
"54229","ITLGL",45.03,9.07
"54230","ITLGM",44.48,10.23
"54231","ITLGR",45.33,11.97
"54232","ITLGS",40.98,14.98
"54233","ITLGV",44.8,7.68
"54234","ITLGZ",44.07,9.83
"54235","ITLI5",37.88,15.12
"54236","ITLIB",44.17,10.88
"54237","ITLIC",37.1,13.93
"54238","ITLID",44.97,10.78
"54239","ITLII",43.05,10.6
"54240","ITLIO",41.8,13.05
"54241","ITLIP",38.45,14.95
"54242","ITLIR",45.95,9.3
"54243","ITLIS",45.48,9.42
"54244","ITLIT",42.72,13.68
"54245","ITLIV",43.55,10.32
"54246","ITLIZ",40.38,17.43
"54247","ITLJT",43.47,10.72
"54248","ITLL4",40.28,14.95
"54249","ITLL7",45.8,12.47
"54250","ITLL8",45.43,9.83
"54251","ITLL9",45.78,12.13
"54252","ITLLA",46.28,12.3
"54253","ITLLB",45.9,9.42
"54254","ITLLE",42.33,12.55
"54255","ITLLG",42.98,11.27
"54256","ITLLI",46.57,10.78
"54257","ITLLM",45.37,7.72
"54258","ITLLO",45.65,9.62
"54259","ITLLP",37.5,13.52
"54260","ITLLR",44,11.93
"54261","ITLLS",37.83,15.13
"54262","ITLLT",40.87,17.42
"54263","ITLLV",42.73,10.23
"54264","ITLLZ",40.2,18.25
"54265","ITLMD",42.45,12.75
"54266","ITLMG",45.65,9.35
"54267","ITLMM",43.85,10.55
"54268","ITLMN",46.1,12.18
"54269","ITLMO",43.83,10.88
"54270","ITLMP",35.5,12.6
"54271","ITLMR",45.72,8.97
"54272","ITLMS",41.72,15.63
"54273","ITLMT",41.13,14.38
"54274","ITLMX",41.8,14.9
